"genotype","BLUP","env","trait","pev","model"
"L083",25.1646261200709,"Clavet.2024","PRT",0.0199395817168685,"SpATS"
"L084",25.1933628924981,"Clavet.2024","PRT",0.0209345459197299,"SpATS"
"L085",25.0201602933827,"Clavet.2024","PRT",0.0222211795308493,"SpATS"
"L086",24.4481338177623,"Clavet.2024","PRT",0.020685911771861,"SpATS"
"L087",24.978036342793,"Clavet.2024","PRT",0.0208395255212506,"SpATS"
"L088",26.2804085893795,"Clavet.2024","PRT",0.0193442559795323,"SpATS"
"L089",24.6289077167571,"Clavet.2024","PRT",0.0202421439851554,"SpATS"
"L090",25.041604527281,"Clavet.2024","PRT",0.0211278802459747,"SpATS"
"L091",24.9384095944405,"Clavet.2024","PRT",0.0198226564126977,"SpATS"
"L092",25.2847507739688,"Clavet.2024","PRT",0.0196815720487377,"SpATS"
"L093",25.1561667161219,"Clavet.2024","PRT",0.0198758042349903,"SpATS"
"L094",24.9674075216483,"Clavet.2024","PRT",0.0207191062597882,"SpATS"
"L095",24.6931902457555,"Clavet.2024","PRT",0.019004265335802,"SpATS"
"L096",26.2544990296918,"Clavet.2024","PRT",0.0217696559189421,"SpATS"
"L097",24.8999471835141,"Clavet.2024","PRT",0.0215709442938748,"SpATS"
"L098",23.5799279827406,"Clavet.2024","PRT",0.0201658929629752,"SpATS"
"L099",23.5298107255927,"Clavet.2024","PRT",0.0211494890153767,"SpATS"
"L100",24.760479121651,"Clavet.2024","PRT",0.0210173368000723,"SpATS"
"CL1",25.5000947769663,"Hunter.2024","PRT",0.0353429036093861,"SpATS"
"CL2",25.8999295523123,"Hunter.2024","PRT",0.0352461344621235,"SpATS"
"CL3",25.7081184278861,"Hunter.2024","PRT",0.0348241412107805,"SpATS"
"Extra",25.3682414428385,"Hunter.2024","PRT",0.025420607141348,"SpATS"
"L001",26.4804875087162,"Hunter.2024","PRT",0.023164681309296,"SpATS"
"L002",24.7578729205319,"Hunter.2024","PRT",0.0257066455768013,"SpATS"
"L003",25.8138145401623,"Hunter.2024","PRT",0.0261544915914892,"SpATS"
"L004",24.7166269698955,"Hunter.2024","PRT",0.0250590622111276,"SpATS"
"L005",25.0676114660709,"Hunter.2024","PRT",0.0250597281179777,"SpATS"
"L006",25.7698503403596,"Hunter.2024","PRT",0.0240745360408948,"SpATS"
"L007",24.7801056859709,"Hunter.2024","PRT",0.0275983060124297,"SpATS"
"L008",24.3747018841476,"Hunter.2024","PRT",0.0268729076140742,"SpATS"
"L009",27.2104892341393,"Hunter.2024","PRT",0.0254117829453289,"SpATS"
"L010",26.8684766913064,"Hunter.2024","PRT",0.0255561846083296,"SpATS"
"L011",26.5396956069199,"Hunter.2024","PRT",0.0252408358888336,"SpATS"
"L012",25.21906946771,"Hunter.2024","PRT",0.0263182889067865,"SpATS"
"L013",23.6845924571046,"Hunter.2024","PRT",0.0245455047270117,"SpATS"
"L014",25.0391571603692,"Hunter.2024","PRT",0.0255041065543177,"SpATS"
"L015",25.6634505034558,"Hunter.2024","PRT",0.0268466519219933,"SpATS"
"L016",24.9739210599177,"Hunter.2024","PRT",0.0261242180029326,"SpATS"
"L017",25.3227644129024,"Hunter.2024","PRT",0.0239651742688631,"SpATS"
"L018",24.7836552521858,"Hunter.2024","PRT",0.0242572514474329,"SpATS"
"L019",26.522223329245,"Hunter.2024","PRT",0.0252091605190875,"SpATS"
"L020",25.3289031611829,"Hunter.2024","PRT",0.0248864870864177,"SpATS"
"L021",25.7232006863979,"Hunter.2024","PRT",0.0252614886968934,"SpATS"
"L022",24.3215439224785,"Hunter.2024","PRT",0.0250649853490003,"SpATS"
"L023",24.1648164393096,"Hunter.2024","PRT",0.0261801882031664,"SpATS"
"L024",24.3449325846584,"Hunter.2024","PRT",0.0259052538331628,"SpATS"
"L025",24.6766584696596,"Hunter.2024","PRT",0.0253281436797793,"SpATS"
"L026",24.9983623407555,"Hunter.2024","PRT",0.0248784271774489,"SpATS"
"L027",26.6802543001904,"Hunter.2024","PRT",0.0273566022023064,"SpATS"
"L028",26.3020439971319,"Hunter.2024","PRT",0.0247738854297165,"SpATS"
"L029",24.7572751994684,"Hunter.2024","PRT",0.0276259199694422,"SpATS"
"L030",25.4008693645889,"Hunter.2024","PRT",0.0251481500109465,"SpATS"
"L031",25.7608998166036,"Hunter.2024","PRT",0.0258766812515613,"SpATS"
"L032",23.2505898243521,"Hunter.2024","PRT",0.0245345141610731,"SpATS"
"L033",24.8188429556348,"Hunter.2024","PRT",0.0244046378745715,"SpATS"
"L034",24.7722805720047,"Hunter.2024","PRT",0.0256299444567917,"SpATS"
"L035",25.0176256407977,"Hunter.2024","PRT",0.0258189419307439,"SpATS"
"L036",24.6056015312367,"Hunter.2024","PRT",0.0258944254883965,"SpATS"
"L037",25.8784325487751,"Hunter.2024","PRT",0.0265877926030695,"SpATS"
"L038",25.1035176579412,"Hunter.2024","PRT",0.0244552252744175,"SpATS"
"L039",27.1778330545919,"Hunter.2024","PRT",0.0268457740781971,"SpATS"
"L040",25.6290516729958,"Hunter.2024","PRT",0.0268059994179016,"SpATS"
"L041",25.6384228922827,"Hunter.2024","PRT",0.0247394963113614,"SpATS"
"L042",24.441230850166,"Hunter.2024","PRT",0.0255513365520539,"SpATS"
"L043",25.1116710897526,"Hunter.2024","PRT",0.0246174943020013,"SpATS"
"L044",26.2814923094952,"Hunter.2024","PRT",0.024751758668113,"SpATS"
"L045",25.9795099743694,"Hunter.2024","PRT",0.0279780286195603,"SpATS"
"L046",25.8676142759087,"Hunter.2024","PRT",0.0243295276850271,"SpATS"
"L047",24.6304052692962,"Hunter.2024","PRT",0.0261519041364158,"SpATS"
"L048",23.6422665784843,"Hunter.2024","PRT",0.0246131298562343,"SpATS"
"L049",25.5936566451119,"Hunter.2024","PRT",0.0284883396514887,"SpATS"
"L050",26.6742391328389,"Hunter.2024","PRT",0.0242891449774325,"SpATS"
"L051",25.5865844098169,"Hunter.2024","PRT",0.0252036291699764,"SpATS"
"L052",24.7479105318366,"Hunter.2024","PRT",0.0277169100826082,"SpATS"
"L053",24.569618247345,"Hunter.2024","PRT",0.0254407860959282,"SpATS"
"L054",25.8772742236375,"Hunter.2024","PRT",0.025931832452549,"SpATS"
"L055",25.1871738025727,"Hunter.2024","PRT",0.0254139129588326,"SpATS"
"L056",25.6654462010054,"Hunter.2024","PRT",0.0254291728298922,"SpATS"
"L057",25.003055737812,"Hunter.2024","PRT",0.0252582804823945,"SpATS"
"L058",25.635506084869,"Hunter.2024","PRT",0.0255787529603396,"SpATS"
"L059",23.8881540505604,"Hunter.2024","PRT",0.0259696787838945,"SpATS"
"L060",26.0234890466884,"Hunter.2024","PRT",0.0265940502021788,"SpATS"
"L061",25.4157109461822,"Hunter.2024","PRT",0.0247545431508029,"SpATS"
"L062",25.6049935040445,"Hunter.2024","PRT",0.0275048701235096,"SpATS"
"L063",25.8341562434835,"Hunter.2024","PRT",0.0248927663722618,"SpATS"
"L064",26.8238906816053,"Hunter.2024","PRT",0.0250087006645613,"SpATS"
"L065",24.9899728861482,"Hunter.2024","PRT",0.0253862769301058,"SpATS"
"L066",25.0748152757088,"Hunter.2024","PRT",0.025264189167655,"SpATS"
"L067",24.9463406508087,"Hunter.2024","PRT",0.0238351198931456,"SpATS"
"L068",25.6059444923743,"Hunter.2024","PRT",0.0258546285343859,"SpATS"
"L069",26.1708698122161,"Hunter.2024","PRT",0.0263727961471941,"SpATS"
"L070",25.4368244905956,"Hunter.2024","PRT",0.0241316046250303,"SpATS"
"L071",25.6109021938112,"Hunter.2024","PRT",0.0274914500993754,"SpATS"
"L072",27.0753101052616,"Hunter.2024","PRT",0.0233145686740986,"SpATS"
"L073",25.9002579528483,"Hunter.2024","PRT",0.0252146288143538,"SpATS"
"L074",26.2428607094907,"Hunter.2024","PRT",0.0263263785975536,"SpATS"
"L075",25.6257241658749,"Hunter.2024","PRT",0.0257777123206297,"SpATS"
"L076",24.7561414842611,"Hunter.2024","PRT",0.0252886698791526,"SpATS"
"L077",25.128415808274,"Hunter.2024","PRT",0.0257004178171861,"SpATS"
"L078",25.3093980336078,"Hunter.2024","PRT",0.0245566267969544,"SpATS"
"L079",25.220631863716,"Hunter.2024","PRT",0.0268160113571227,"SpATS"
"L080",24.5683590554891,"Hunter.2024","PRT",0.0271194283022609,"SpATS"
"L081",24.9384732026349,"Hunter.2024","PRT",0.0260704724232377,"SpATS"
"L082",25.9745084878473,"Hunter.2024","PRT",0.0252427032095102,"SpATS"
"L083",25.395839791804,"Hunter.2024","PRT",0.0259867914281732,"SpATS"
"L084",25.0644278158928,"Hunter.2024","PRT",0.0239023252612789,"SpATS"
"L085",25.2156710195397,"Hunter.2024","PRT",0.0251604344870459,"SpATS"
"L086",24.1478055668371,"Hunter.2024","PRT",0.0260261435227943,"SpATS"
"L087",24.9814326787297,"Hunter.2024","PRT",0.0252346469290304,"SpATS"
"L088",25.7447063073669,"Hunter.2024","PRT",0.0274642806412806,"SpATS"
"L089",24.268490476006,"Hunter.2024","PRT",0.0245988765937291,"SpATS"
"L090",25.9987768009156,"Hunter.2024","PRT",0.0267688602346118,"SpATS"
"L091",25.0254792321596,"Hunter.2024","PRT",0.0258256941345688,"SpATS"
"L092",24.805222640876,"Hunter.2024","PRT",0.0235827311271061,"SpATS"
"L093",25.4829218868348,"Hunter.2024","PRT",0.0244199987411985,"SpATS"
"L094",25.4751660797084,"Hunter.2024","PRT",0.025276615412797,"SpATS"
"L095",24.7216860903583,"Hunter.2024","PRT",0.0248774556983654,"SpATS"
"L096",26.4226070848611,"Hunter.2024","PRT",0.025128852454037,"SpATS"
"L097",25.3976420734788,"Hunter.2024","PRT",0.0268176744945859,"SpATS"
"L098",23.8475744129101,"Hunter.2024","PRT",0.0244078340971601,"SpATS"
"L099",23.3918748617777,"Hunter.2024","PRT",0.026199422194008,"SpATS"
"L100",24.4231436652209,"Hunter.2024","PRT",0.0250863444258803,"SpATS"
"CL1",23.3664709424387,"Clavet.2025","PRT",0.0479791153538413,"SpATS"
"CL2",23.502763047742,"Clavet.2025","PRT",0.0473138110495147,"SpATS"
"CL3",24.4523937319034,"Clavet.2025","PRT",0.0470668392884304,"SpATS"
"Extra",23.4111601730657,"Clavet.2025","PRT",0.0352875192377815,"SpATS"
"L001",24.1649802396586,"Clavet.2025","PRT",0.0326440994736513,"SpATS"
"L002",22.7514626511447,"Clavet.2025","PRT",0.0342686322828008,"SpATS"
"L003",24.2663097401356,"Clavet.2025","PRT",0.0335147766941309,"SpATS"
"L004",22.6629582751712,"Clavet.2025","PRT",0.0355970314612462,"SpATS"
"L005",24.2426613575954,"Clavet.2025","PRT",0.0326388269891205,"SpATS"
"L006",24.2526739732152,"Clavet.2025","PRT",0.0349977317422056,"SpATS"
"L007",22.8607690658788,"Clavet.2025","PRT",0.0346689971182694,"SpATS"
"L008",22.758897065866,"Clavet.2025","PRT",0.0326178115529742,"SpATS"
"L009",26.7592250080942,"Clavet.2025","PRT",0.0384803184451697,"SpATS"
"L010",25.6596674205229,"Clavet.2025","PRT",0.0330880654165654,"SpATS"
"L011",24.2893270648774,"Clavet.2025","PRT",0.0365599585687951,"SpATS"
"L012",22.5818836205218,"Clavet.2025","PRT",0.03273676561991,"SpATS"
"L013",22.495705106063,"Clavet.2025","PRT",0.0347156608175035,"SpATS"
"L014",23.5447487238034,"Clavet.2025","PRT",0.0316309805508326,"SpATS"
"L015",24.4108015317484,"Clavet.2025","PRT",0.0341340416340168,"SpATS"
"L016",23.5586750079643,"Clavet.2025","PRT",0.0369321778032793,"SpATS"
"L017",24.2953816074216,"Clavet.2025","PRT",0.034158179481923,"SpATS"
"L018",22.882785568772,"Clavet.2025","PRT",0.0335665970094132,"SpATS"
"L019",24.3751917718038,"Clavet.2025","PRT",0.0330265002975679,"SpATS"
"L020",22.5175643686149,"Clavet.2025","PRT",0.0345238375702712,"SpATS"
"L021",24.3286328645209,"Clavet.2025","PRT",0.0347231991273494,"SpATS"
"L022",23.4170467662004,"Clavet.2025","PRT",0.0340228420994073,"SpATS"
"L023",22.2394564837977,"Clavet.2025","PRT",0.0361354315654174,"SpATS"
"L024",22.0571531641668,"Clavet.2025","PRT",0.0355353991993389,"SpATS"
"L025",22.8932385985283,"Clavet.2025","PRT",0.0355978038183884,"SpATS"
"L026",24.2872321767634,"Clavet.2025","PRT",0.0335557246783536,"SpATS"
"L027",23.8916408508378,"Clavet.2025","PRT",0.0376991264676511,"SpATS"
"L028",23.3691369783085,"Clavet.2025","PRT",0.0345877600930458,"SpATS"
"L029",22.8442409576358,"Clavet.2025","PRT",0.0326002269169029,"SpATS"
"L030",22.1885321493668,"Clavet.2025","PRT",0.0341008025927874,"SpATS"
"L031",24.0800131476096,"Clavet.2025","PRT",0.0317514451553767,"SpATS"
"L032",21.556421999981,"Clavet.2025","PRT",0.0332782012141473,"SpATS"
"L033",22.2097297443998,"Clavet.2025","PRT",0.034363938186205,"SpATS"
"L034",23.2730876944602,"Clavet.2025","PRT",0.0333407023938034,"SpATS"
"L035",23.1894311748167,"Clavet.2025","PRT",0.0366520837278975,"SpATS"
"L036",23.3867098420778,"Clavet.2025","PRT",0.0335036576240308,"SpATS"
"L037",24.129795363123,"Clavet.2025","PRT",0.0337686256284491,"SpATS"
"L038",23.3791253779458,"Clavet.2025","PRT",0.0355170311303996,"SpATS"
"L039",26.3014386149737,"Clavet.2025","PRT",0.0332978743550612,"SpATS"
"L040",23.9802339033203,"Clavet.2025","PRT",0.0337912122501989,"SpATS"
"L041",24.4094734078981,"Clavet.2025","PRT",0.0329531594740005,"SpATS"
"L042",22.1692246776243,"Clavet.2025","PRT",0.0330192539498934,"SpATS"
"L043",23.5727606075353,"Clavet.2025","PRT",0.0354366904996838,"SpATS"
"L044",24.4626678935268,"Clavet.2025","PRT",0.0314425690823943,"SpATS"
"L045",24.2622362545152,"Clavet.2025","PRT",0.0360953068314766,"SpATS"
"L046",24.4017485559233,"Clavet.2025","PRT",0.0334811146168529,"SpATS"
"L047",23.4401785000533,"Clavet.2025","PRT",0.0336828038526637,"SpATS"
"L048",22.6838573708153,"Clavet.2025","PRT",0.0339126575755262,"SpATS"
"L049",23.4137864527203,"Clavet.2025","PRT",0.0338804099437971,"SpATS"
"L050",26.4072182808948,"Clavet.2025","PRT",0.0352382270934659,"SpATS"
"L051",25.0550176734741,"Clavet.2025","PRT",0.0368856959211763,"SpATS"
"L052",22.7816499251361,"Clavet.2025","PRT",0.0337489990922262,"SpATS"
"L053",22.6983866654876,"Clavet.2025","PRT",0.0325690000131479,"SpATS"
"L054",24.3193986432799,"Clavet.2025","PRT",0.0354534630101194,"SpATS"
"L055",22.5793410686796,"Clavet.2025","PRT",0.0323864287308434,"SpATS"
"L056",23.9747902867008,"Clavet.2025","PRT",0.0381596118719591,"SpATS"
"L057",23.1275834652114,"Clavet.2025","PRT",0.0379729279533425,"SpATS"
"L058",24.0322953526991,"Clavet.2025","PRT",0.0355489187612628,"SpATS"
"L059",22.4265096267937,"Clavet.2025","PRT",0.0340581455329612,"SpATS"
"L060",25.1961961556941,"Clavet.2025","PRT",0.0323318570014305,"SpATS"
"L061",23.0108100659774,"Clavet.2025","PRT",0.0330682540496268,"SpATS"
"L062",24.8955986793496,"Clavet.2025","PRT",0.0358799297736195,"SpATS"
"L063",24.2399961330195,"Clavet.2025","PRT",0.0315320293045265,"SpATS"
"L064",26.3365063423403,"Clavet.2025","PRT",0.0338435154106473,"SpATS"
"L065",23.5924271939079,"Clavet.2025","PRT",0.0346159052097942,"SpATS"
"L066",23.5084536087497,"Clavet.2025","PRT",0.0339617366958812,"SpATS"
"L067",24.4611485825331,"Clavet.2025","PRT",0.03547359013664,"SpATS"
"L068",24.2976201323368,"Clavet.2025","PRT",0.0343203786314113,"SpATS"
"L069",25.2027631354231,"Clavet.2025","PRT",0.0320097922248631,"SpATS"
"L070",24.6036316567193,"Clavet.2025","PRT",0.0343327493797404,"SpATS"
"L071",24.0404546695166,"Clavet.2025","PRT",0.03588260431712,"SpATS"
"L072",25.0757260855803,"Clavet.2025","PRT",0.0346172997528663,"SpATS"
"L073",24.9066777073743,"Clavet.2025","PRT",0.0351550800432235,"SpATS"
"L074",24.7618427377416,"Clavet.2025","PRT",0.0323888204835838,"SpATS"
"L075",23.1997264324963,"Clavet.2025","PRT",0.0327499814475741,"SpATS"
"L076",23.8170506391316,"Clavet.2025","PRT",0.0328804863656388,"SpATS"
"L077",23.8257313363786,"Clavet.2025","PRT",0.0375234126257755,"SpATS"
"L078",24.1011002148086,"Clavet.2025","PRT",0.0345245765903843,"SpATS"
"L079",23.899168826012,"Clavet.2025","PRT",0.0367984088868421,"SpATS"
"L080",22.9945150127291,"Clavet.2025","PRT",0.0349038605232833,"SpATS"
"L081",23.9646583155252,"Clavet.2025","PRT",0.0348736991972863,"SpATS"
"L082",23.704759934356,"Clavet.2025","PRT",0.0357847758068738,"SpATS"
"L083",23.9423200236868,"Clavet.2025","PRT",0.0367343560732013,"SpATS"
"L084",24.0400996514427,"Clavet.2025","PRT",0.0350086578725483,"SpATS"
"L085",23.1166498214872,"Clavet.2025","PRT",0.033606882340554,"SpATS"
"L086",22.4858580900607,"Clavet.2025","PRT",0.0354403879770805,"SpATS"
"L087",24.0900345557418,"Clavet.2025","PRT",0.0342166721027915,"SpATS"
"L088",24.8457042491169,"Clavet.2025","PRT",0.0318595565589067,"SpATS"
"L089",23.0919472315531,"Clavet.2025","PRT",0.0358890231361532,"SpATS"
"L090",22.9339991071638,"Clavet.2025","PRT",0.0353957588286812,"SpATS"
"L091",23.3030239527997,"Clavet.2025","PRT",0.0357469480035027,"SpATS"
"L092",23.6739438072989,"Clavet.2025","PRT",0.0345731472234234,"SpATS"
"L093",24.6984960350224,"Clavet.2025","PRT",0.0360221748896338,"SpATS"
"L094",24.3696407937362,"Clavet.2025","PRT",0.0361428735765978,"SpATS"
"L095",23.1901571244738,"Clavet.2025","PRT",0.0320256890663453,"SpATS"
"L096",24.554785804221,"Clavet.2025","PRT",0.0341598982466871,"SpATS"
"L097",24.3339191588053,"Clavet.2025","PRT",0.0339014577907257,"SpATS"
"L098",23.0483219965784,"Clavet.2025","PRT",0.034181579311966,"SpATS"
"L099",22.7597844800757,"Clavet.2025","PRT",0.0321907707639016,"SpATS"
"L100",23.2365887443585,"Clavet.2025","PRT",0.034951136198916,"SpATS"
"CL1",24.8025309624568,"Hunter.2025","PRT",0.0963217096692343,"SpATS"
"CL2",24.4575942997622,"Hunter.2025","PRT",0.0960680302056819,"SpATS"
"CL3",25.7536292183563,"Hunter.2025","PRT",0.0976008998726084,"SpATS"
"Extra",25.1494365116138,"Hunter.2025","PRT",0.0751930638114889,"SpATS"
"L001",25.266725709921,"Hunter.2025","PRT",0.0736719689793549,"SpATS"
"L002",23.2708726825593,"Hunter.2025","PRT",0.0683205667061315,"SpATS"
"L003",25.169048846307,"Hunter.2025","PRT",0.0760481433735311,"SpATS"
"L004",21.0593626408659,"Hunter.2025","PRT",0.074056697364488,"SpATS"
"L005",23.9575201509391,"Hunter.2025","PRT",0.070092114050014,"SpATS"
"L006",25.59364128502,"Hunter.2025","PRT",0.0705245554489956,"SpATS"
"L007",23.9084027817999,"Hunter.2025","PRT",0.0722658632240272,"SpATS"
"L008",23.8799665594734,"Hunter.2025","PRT",0.0688661378368741,"SpATS"
"L009",26.7586178493385,"Hunter.2025","PRT",0.0788485337825844,"SpATS"
"L010",26.5791074258898,"Hunter.2025","PRT",0.0736114388629316,"SpATS"
"L011",24.5750835207259,"Hunter.2025","PRT",0.0708426974587133,"SpATS"
"L012",23.8337217629419,"Hunter.2025","PRT",0.0743461341646332,"SpATS"
"L013",22.3340975494034,"Hunter.2025","PRT",0.0743410283516926,"SpATS"
"L014",23.6223395091335,"Hunter.2025","PRT",0.0715426453302146,"SpATS"
"L015",24.2849179363266,"Hunter.2025","PRT",0.0747755190276001,"SpATS"
"L016",24.0044145464082,"Hunter.2025","PRT",0.0703767607230516,"SpATS"
"L017",24.9555148827416,"Hunter.2025","PRT",0.0699922963889692,"SpATS"
"L018",24.5333268403201,"Hunter.2025","PRT",0.0732341158814069,"SpATS"
"L019",24.6239838340106,"Hunter.2025","PRT",0.0729477755609843,"SpATS"
"L020",23.9001219838979,"Hunter.2025","PRT",0.0713918534360947,"SpATS"
"L021",24.9025958348396,"Hunter.2025","PRT",0.070493077696729,"SpATS"
"L022",23.4271643102272,"Hunter.2025","PRT",0.07547119350784,"SpATS"
"L023",22.6386682084351,"Hunter.2025","PRT",0.0721893525424276,"SpATS"
"L024",22.8071840192043,"Hunter.2025","PRT",0.0699038738476657,"SpATS"
"L025",22.7238946675258,"Hunter.2025","PRT",0.0735327624943671,"SpATS"
"L026",23.8974055471738,"Hunter.2025","PRT",0.0681733140870604,"SpATS"
"L027",25.1831946133967,"Hunter.2025","PRT",0.0739660571463554,"SpATS"
"L028",24.9245000842495,"Hunter.2025","PRT",0.0724191472858791,"SpATS"
"L029",23.5289403977469,"Hunter.2025","PRT",0.0763439503808212,"SpATS"
"L030",23.414885756786,"Hunter.2025","PRT",0.0790430113097255,"SpATS"
"L031",25.8543212620022,"Hunter.2025","PRT",0.0722068098648488,"SpATS"
"L032",22.022232776777,"Hunter.2025","PRT",0.0724393826224328,"SpATS"
"L033",22.462648915918,"Hunter.2025","PRT",0.0766711540326686,"SpATS"
"L034",23.4559492866061,"Hunter.2025","PRT",0.0715901837172128,"SpATS"
"L035",24.2979785667304,"Hunter.2025","PRT",0.074867178977832,"SpATS"
"L036",23.4009125587558,"Hunter.2025","PRT",0.0693219479636068,"SpATS"
"L037",24.7086062627353,"Hunter.2025","PRT",0.0680294951959578,"SpATS"
"L038",23.7824254582399,"Hunter.2025","PRT",0.0741896691497666,"SpATS"
"L039",26.5345408547438,"Hunter.2025","PRT",0.0688566195720403,"SpATS"
"L040",24.4454631860905,"Hunter.2025","PRT",0.0694351773387563,"SpATS"
"L041",24.4395998666663,"Hunter.2025","PRT",0.0702722112602055,"SpATS"
"L042",22.7110464228287,"Hunter.2025","PRT",0.0704161546655885,"SpATS"
"L043",23.831236158769,"Hunter.2025","PRT",0.0741991457602608,"SpATS"
"L044",24.9324007422829,"Hunter.2025","PRT",0.075976289904092,"SpATS"
"L045",24.8049625230745,"Hunter.2025","PRT",0.0717225086797039,"SpATS"
"L046",24.6566454296113,"Hunter.2025","PRT",0.068416514307875,"SpATS"
"L047",23.3041717566204,"Hunter.2025","PRT",0.073339315446543,"SpATS"
"L048",23.591430818712,"Hunter.2025","PRT",0.0725625915116741,"SpATS"
"L049",24.4229985173663,"Hunter.2025","PRT",0.0727696896298699,"SpATS"
"L050",25.7945306434583,"Hunter.2025","PRT",0.0681780192253615,"SpATS"
"L051",25.5919921344908,"Hunter.2025","PRT",0.0706413559700404,"SpATS"
"L052",24.5499740162002,"Hunter.2025","PRT",0.0699835761085596,"SpATS"
"L053",22.8749001639195,"Hunter.2025","PRT",0.0763114605801555,"SpATS"
"L054",24.8787872927419,"Hunter.2025","PRT",0.0717750359429586,"SpATS"
"L055",23.7958178215423,"Hunter.2025","PRT",0.0708552518003941,"SpATS"
"L056",24.666389690409,"Hunter.2025","PRT",0.0756036081116037,"SpATS"
"L057",23.8113162005725,"Hunter.2025","PRT",0.0726515436520242,"SpATS"
"L058",24.6299867708397,"Hunter.2025","PRT",0.0696570183430636,"SpATS"
"L059",23.1117819815052,"Hunter.2025","PRT",0.0711155217287167,"SpATS"
"L060",25.7520501486077,"Hunter.2025","PRT",0.0688862453957789,"SpATS"
"L061",24.0376209218333,"Hunter.2025","PRT",0.0670935733155644,"SpATS"
"L062",25.124509636706,"Hunter.2025","PRT",0.0713025701417814,"SpATS"
"L063",25.102479280283,"Hunter.2025","PRT",0.0711454210501422,"SpATS"
"L064",26.9319137960986,"Hunter.2025","PRT",0.0707329503540509,"SpATS"
"L065",24.1431477487377,"Hunter.2025","PRT",0.0782978921528028,"SpATS"
