"genotype","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R","trait","dev_year"
"L070",90.775,23,8.32018567013811,32,8.30058671273468,91,0.151815758437639,91,171.1275,33,0.46833721697796,47,99.6632645760508,22,NA,74,99.7773124224055,38,67.2983612449059,47,4.17577941197624,-1347.96878169632,35,0.99710309020135,39,0.139716466823111,43,0.180969191849281,63,0.577633817373448,63,2.41487687722081,62,1.24428277842263,49,0.112962155210466,35,0.00425348283659779,35,1.54823963267913,49,0.181109459871115,62,0.625767621659913,54,0.53367280398648,36,0.070074863672901,51,0.229746937098532,58,0.14466686672368,44,90.1928005995215,27,1.00436668568074,44,1.00435303844973,44,5.22593750000001,34,3.51125000000002,28,8.44625000000001,50,90.5375180375166,25,0,2,99.5625,15,18.36,28,0.8442,22,24.125,73,0.634868421052632,71,0.9553,88,0.3028,84,"DTM",2019
"L071",93.075,1,7.38770450888854,17,7.35336395607072,61,0.0465703007688154,61,141.8425,18,0.380849346022551,40,101.323511645362,3,NA,75,103.348294001556,1,54.9423819315103,40,4.16113653696102,-1352.57628523891,36,0.983090997179744,87,0.108133264659843,34,0.116577467264855,38,0.37231364577035,38,1.63598804263979,32,1.0096754025108,35,0.10767429579292,30,0.0038645846581671,30,1.01944441843535,35,0.116786150040664,33,0.590084079909531,50,0.473963369989817,31,0.0543472603485442,35,0.170371748321579,36,0.131666710260802,38,92.7814030000729,2,1.0330024615674,3,1.03297987029128,3,0.489062500000004,3,0,1,0.978125000000009,7,92.8823442961471,1,3.8333,67.5,100.3333,16,30.0347,47,1.0192,34,18.5,35,5.69230769230769,103,4.7335,104,1.3333,104,"DTM",2019
"L072",NA,82,NA,82,6.86667524277576,50,-0.0129088070848201,50,NA,82,0.0392144723385767,3,97.0051628775878,79,NA,76,96.7016210279224,83,6.69302592506689,3,-1.62231997554918,2556.92404909323,55,0.998309957378631,27,0.0254038498722529,8,0.018986825373562,5,0.0606592290388846,5,0.734260678418232,6,0.421615248446711,5,0.0606031414866751,11,0.00122424691935132,11,0.177759417722782,5,0.0315826124916049,3,0.184298070442081,3,0.213340413983485,5,0.0169120162455223,3,0.0470078835310596,3,0.0488024662289292,5,85.2871057876702,92,0.977698800137249,92,0.977693361224897,92,19.1345833333334,90,17.70125,91,19.85125,86,28.0761458616653,92,1.4167,28,40.7292,5,92.5852,91,2.8593,93,15.875,24,0.185672514619883,9,0.2701,15,0.0979,33,"DTM",2019
"L073",NA,83,NA,83,7.93506237484469,82,0.112698866687475,82,NA,83,0.480660153810951,49,93.177036763467,103,NA,77,93.2825757610052,104,69.0387390930107,49,-1.52183210607382,2461.12338367052,43,0.999902379755068,7,0.151675046270799,48,0.168658813577247,59,0.538420355565948,59,2.00529236437441,48,1.25307522389507,50,0.122317925271243,43,0.00498722494755377,43,1.57019751673967,50,0.169082121724365,59,0.666818612721236,57,0.610433328983911,52,0.0746801690842906,59,0.239824018574005,62,0.208058010359838,64,83.2603591895463,104,0.954775130505229,104,0.954725691834414,104,34.32375,104,25.205,103,38.883125,104,27.5549116741151,104,1.75,32.5,346.2292,61,230.0115,103,5.6322,104,21.875,53,0.211352657004831,14,0.2631,14,0.121,38,"DTM",2006
"L074",NA,84,NA,84,6.50733017105439,37,-0.0595961378677442,37,NA,84,0.267356146141351,30,95.1274012739184,98,NA,78,94.6362264347545,101,38.9136500098266,30,-1.62085236463917,2470.11905995217,44,0.989648276419267,76,0.124938635969549,40,0.0691186514212572,21,0.220645653112688,21,1.64461918370968,33,0.961821113508818,32,0.132195993162698,50,0.0058252602027574,50,0.925099854391343,32,0.0879495766630437,25,0.414442352011646,27,0.534791094017532,37,0.0493881208652584,27,0.146705786287795,28,0.117940283153767,29,84.0590667340355,102,0.963532212133498,102,0.96352347873818,102,27.7645833333334,101,26.28125,104,28.50625,101,27.7589588513619,102,1.75,32.5,321.2292,54,192.1111,102,4.7879,102,23.375,67,0.238520408163265,17,0.2736,17,0.0911,26,"DTM",2006
"L075",NA,85,NA,85,6.03482658770763,19,-0.125072233107197,19,NA,85,0.852378636587898,70,95.6457643976237,95,NA,79,94.853493037105,100,121.536826352892,70,-1.67664937948943,2533.32173291559,49,0.969342786145497,97,0.350154417751232,76,0.117147137654163,39,0.373896588603177,39,2.55808064115294,68,1.60781116763638,69,0.222022155934231,90,0.0164312792418947,90,2.58505675077626,69,0.14979156238318,51,0.663379232852098,56,0.803063515795302,71,0.0737149169008905,58,0.219770421504239,53,0.224670946766305,68,85.31029058297,89,0.977746925962968,91,0.977717254376049,91,19.1241666666667,89,18.91125,97,19.230625,85,28.0799203727123,90,2.8333,56.5,612.9167,90,117.5733,96,3.1209,95,26.5,88,0.291208791208791,28,0.3479,27,0.0918,27,"DTM",2006
"L076",NA,86,NA,86,5.8769625635537,15,-0.148095974699575,15,NA,86,0.334975531179183,35,97.0206567065231,78,NA,80,97.4671669904797,72,48.463587773632,35,-1.68858758895524,2555.69081469576,54,0.999663895776884,12,0.0968172998048767,29,0.14726730304421,52,0.470031905140528,52,1.6023661906574,30,1.02290999007576,38,0.0964929812053137,24,0.00310363180729634,24,1.0463448477968,38,0.148653843384771,49,0.48985278747066,36,0.448390851349936,29,0.0557113713215761,37,0.181185822023135,40,0.176800626017795,52,85.71226279101,85,0.982327401918928,84,0.982319773512711,84,16.5870833333334,85,19.22,98,15.270625,77,28.1835856773083,85,5.25,84,342.0625,59,95.2282,92,2.6174,89,22.625,63.5,0.266961651917404,24,0.3278,24,0.07,14,"DTM",2014
"L077",NA,87,NA,87,6.50024409160815,35,-0.0605424927973003,35,NA,87,0.109023438488593,12,98.0337371901625,57,NA,81,97.6864128901058,68,16.5521999136374,12,-1.66289255361737,2605.4885549569,70,0.99516831123208,51,0.0518016455023214,13,0.0254305198807288,7,0.0811868693122044,7,1.01856145765642,12,0.598113798076885,12,0.0871739226368673,18,0.00253309759596617,18,0.357740115449957,12,0.0453742750017288,4,0.242768977620764,9,0.303526317594684,12,0.0253075725581596,7,0.0724108393301105,7,0.0647627479366215,8,86.2310882919041,78,0.988403563247401,72,0.988399336845479,72,13.45875,76,12.005,71,14.185625,75,28.3176209689938,78,1.6667,30,228.9167,37,49.559,67,1.7319,71,22.5,61,0.297029702970297,30,0.3439,26,0.13,40,"DTM",2007
"L078",NA,88,NA,88,6.59859338572012,39,-0.0474990884630112,39,NA,88,0.153845900736313,17,95.902044457943,91,NA,82,95.5369135902539,96,22.8825107357001,17,-1.62387181370326,2501.1358858163,46,0.993479802962838,63,0.0767835957541486,22,0.0483238754186087,12,0.154288444715947,12,1.35184232707515,22,0.747625677793857,19,0.104120002811694,28,0.00361365832850239,28,0.558944154096724,19,0.0645650953028424,14,0.326238673158694,17,0.417429415331304,25,0.0375776246418472,18,0.110395222447825,18,0.081638582091101,19,84.5180960473109,100,0.96881161500183,100,0.968805618478985,100,24.2858333333333,100,22.445,101.5,25.20625,98,27.8775360458632,100,2.1667,44.5,280.9167,42,172.0796,100,4.2301,100,23.5,69,0.249336870026525,18,0.2876,18,0.1023,35,"DTM",2008
"L079",NA,89,NA,89,6.01778542143729,18,-0.127528427466566,18,NA,89,0.450612379973284,46,100.424728412095,8,NA,83,101.520327586394,16,64.7950688802474,46,-1.74829646871116,2764.56775563422,98,0.982413002948251,88,0.171081638929136,53,0.108503402886632,35,0.346383564466117,35,1.84739634825907,42,1.17093885633081,47,0.149850970451298,60,0.00748510444839861,60,1.37109780526531,47,0.122440353966193,37,0.541335958318098,43,0.680350627897705,60,0.0671207746186068,49,0.20351159405817,46,0.187114025200909,60,88.9488119789941,41,1.01943246805953,12,1.01941087625741,12,3.20250000000002,18,4.35125000000001,36,2.62812500000002,22,29.0107537652097,47,6.3333,95,449.8958,76,4.2853,10,0.3964,7,27.625,94,0.920833333333333,88,0.7847,72,0.1458,45,"DTM",2008
"L080",NA,90,NA,90,6.66416026571673,42,-0.0389109575486608,42,NA,90,0.0111684173689536,1,100.10336150413,11,NA,84,99.9679884317291,34,2.73206000781847,1,-1.67864271853523,2696.54944276796,87,0.999542778547259,15,0.00759269236954297,1,0.0201087922698176,6,0.0641804973234469,6,0.394022518745763,1,0.240866473196791,1,0.0323043149947076,1,0.000347856255759096,1,0.0580166579102606,1,0.0241231642966332,1,0.100982457956254,1,0.118462504697018,1,0.0112375441352682,1,0.0339219433420229,2,0.0313104372931427,2,87.5801246426623,62,1.00390121661626,48,1.00390052674645,48,7.27500000000002,51,6.125,43.5,7.85000000000002,46,28.6631717995227,63,2.3333,50.5,55.5833,7,10.0667,15,0.6667,14,16.5,26.5,0.360655737704918,39,0.4681,42,0.1807,58,"DTM",2009
"L081",NA,91,NA,91,6.99586441482692,52,0.00328094465616732,52,NA,91,0.0300509274672627,2,96.2426085668526,89,NA,85,96.6235689007249,85,5.39885143400999,2,-1.60276858484025,2522.38857998119,47,0.999253056236239,18,0.0198050305911956,3,0.0449647664945887,11,0.143610295217105,11,0.680497276280278,3,0.420601774310704,4,0.047636215508783,5,0.000756403009333074,5,0.176905852553312,4,0.0460583032470139,5,0.238887137595944,8,0.22605101524412,6,0.0237006781847879,5,0.0725503991245536,8,0.0680919221065116,11,84.6757733684402,99,0.970722120372371,99,0.970715116606575,99,23.1404166666667,99,19.845,99,24.788125,95,27.9189459094869,99,2,37.5,153.5625,24,177.0345,101,4.2759,101,19.625,42.5,0.205497382198953,13,0.2705,16,0.1137,37,"DTM",2008
"L082",NA,92,NA,92,5.62863573361756,9,-0.185595536223984,9,NA,92,0.556212877285146,51,97.6357202599855,69,NA,86,99.351992573991,45,79.7091083467512,51,-1.72176993972803,2604.18690583005,69,0.996764796136964,42,0.149385446701541,47,0.190404661262426,65,0.607732959941048,65,2.19856007247663,56,1.29336797807234,53,0.116202699717921,36,0.00450102247391112,36,1.67280072670295,53,0.190667994652209,64,0.63992380777921,55,0.544243119776499,41,0.0716328772602864,54,0.235352057081049,61,0.21846491031246,67,86.6000875951576,73,0.992447044968188,67,0.992429158341311,67,11.8941666666667,69,15.96125,85.5,9.86062500000002,54,28.4108013459219,73,7.1667,100.5,445.2292,75,50.5918,70,1.5153,59,29.625,99,0.411458333333333,48,0.4513,41,0.0838,21,"DTM",2009
"L083",NA,93,NA,93,7.56563268539508,70,0.0712886813771377,70,NA,93,0.429400447883863,44,97.2475226482841,76,NA,87,97.4263269190037,74,61.7992913943853,44,-1.59967589822926,2640.18397724722,76,0.999785491283387,9,0.117382776277748,38,0.164046132301418,58,0.523625235522535,58,1.76619746371957,39,1.13650654963152,45,0.103955467297045,27,0.00360224639364903,27,1.29164713735534,45,0.164169959138665,57,0.575798603122986,47,0.494876658833542,32,0.0645803484084406,47,0.211304557898364,51,0.177403921737003,54,86.279005543971,77,0.98923700033822,70,0.989213909505137,70,13.4404166666667,74,8,54,16.160625,79,28.3315035200827,76,0.1667,6,380.7292,67,59.3737,75,1.8182,73,22.125,56.5,0.283653846153846,27,0.3785,34,0.176,56,"DTM",2010
"L084",90.025,33.5,7.40296638475654,18,7.39116447084055,62,0.0510239097195104,62,133.2475,16,0.843983672780095,69,98.2025035712888,53,NA,88,100.158664441053,30,120.351199156655,69,4.02956671549842,-1268.28822784246,10,0.989871841412528,75,0.275224291153001,70,0.194393760731966,67,0.620647845689782,67,2.76401195736021,72,1.61286044779715,70,0.173917801933902,69,0.0100824672765066,69,2.60131882406843,70,0.198279645753948,67,0.861201528316882,71,0.894418577176429,77,0.0991464300287345,75,0.30998703834717,76,0.26275211939186,81,89.5358756058735,36,0.996712535900253,58,0.996675100053764,58,7.5834375,53,13.78125,77,7.27625,43,89.8397736203781,33,4,71,195,32,48.2737,66,2.0917,79,24.5,77,0.573099415204678,67,0.6525,60,0.2948,82,"DTM",2013
"L085",NA,94,NA,94,6.04695879105965,20,-0.123327805251567,20,NA,94,0.21375205932393,24,97.6436341317391,67,NA,89,98.7061066536103,56,31.3431035946904,24,-1.68499444048339,2579.90975636955,58,0.998691062490771,24,0.0600068589155191,17,0.122067500868382,42,0.389605310491829,42,1.48060974739951,26,0.822358436259082,24,0.0734710465865319,13,0.00179933156217345,13,0.676273397686482,24,0.122342131818452,36,0.400807344869852,25,0.334910153618162,14,0.0442063606484812,24,0.145607439092058,27,0.139620371298458,42,86.024340488721,80,0.985942975224837,75,0.985938219488928,75,14.7845833333333,80,17.11125,89,13.62125,71,28.2640647993559,80,6.3333,95,279.3958,41,79.2373,87,2.2486,84,25.625,84,0.31733746130031,33,0.3712,33,0.092,28.5,"DTM",2014
"L086",NA,95,NA,95,4.06756597128414,1,-0.467732612350435,1,NA,95,3.80314003546126,103,96.4351811374614,86,NA,90,101.220518961424,19,538.275128532241,103,-1.84976064125761,2645.33524043583,78,0.953053325567611,103,1.017535729515,103,0.485370129390234,104,1.54924243306539,104,5.44682729900282,102,3.34894257315532,103,0.30628339052196,101,0.0312698384365424,101,11.2154163582921,103,0.486291406875341,104,1.67745093644571,102,1.48541250139236,102,0.191268108100704,103,0.624512253729987,103,0.564545894651412,104,87.9684838557763,55,1.00784971932289,34,1.007696093869,34,7.56083333333334,52,17.70125,91,2.490625,21,28.7564725718401,56,12.3333,104,1618,104,61.0826,76,1.6021,61,44.25,104,0.790178571428571,84,0.795,73,0.0328,4,"DTM",2013
"L087",NA,96,NA,96,6.13732303413722,25,-0.11044385780072,25,NA,96,0.0751432313624035,8,100.035668224278,15,NA,91,100.176632817894,29,11.7672721995084,8,-1.71696248760161,2701.78615368351,88,0.999491610048862,16,0.0265205279190748,9,0.0610398479513584,18,0.194835345977974,18,0.843743636275441,8,0.497168516679085,9,0.0551281584748643,9,0.00101303795227658,9,0.247176533976882,9,0.0634995364910683,13,0.236919172182223,6,0.272452303506848,11,0.0298782301524582,15,0.0937099615898046,15,0.0910655983260711,24,87.9065655377256,58,1.00750867986208,35,1.00750394530036,35,5.97708333333334,41,6.125,43.5,5.90312500000001,35,28.7455449085142,57,5.3333,86,253.7292,38,11.2337,19,0.646,12,19.625,42.5,0.446022727272727,56,0.5306,50,0.1698,55,"DTM",2013
"L088",NA,97,NA,97,7.12524206113049,55,0.0191974226545474,55,NA,97,0.133475430236724,14,95.9890956637925,90,NA,92,96.4064928278418,87,20.0055735174505,14,-1.59726447884089,2530.52362791332,48,0.996435071516054,46,0.0557252967911105,15,0.0706685678935625,22,0.225645525977423,22,1.13272971765667,14,0.689219022697179,15,0.0826761960524767,16,0.00227845113123586,16,0.475022861247655,15,0.075373027085042,19,0.353485173507596,22,0.403750848900622,24,0.0412180038828281,22,0.125814475855156,21,0.114816086968968,28,84.7508124358808,97,0.971610392282283,97,0.971598117165187,97,22.6083333333334,97,18,93.5,24.9125,96,27.938334540213,97,2.1667,44.5,310,50,169.9215,99,3.9464,99,24.25,75,0.254593175853018,20,0.3121,20,0.1339,42,"DTM",2007
"L089",NA,98,NA,98,5.21447706520134,4,-0.251980299918125,4,NA,98,0.993241823677684,73,97.3851295319921,73,NA,93,98.296743474994,62,141.431042621882,73,-1.75339789106883,2614.7883823379,73,0.998628176513667,25,0.280153542637234,72,0.241473747751841,81,0.770732097894358,81,2.61091388782824,70,1.71893511747336,73,0.166571123437803,65,0.00924864638777727,65,2.95473793808315,73,0.244294209772197,79,0.833383064174948,69,0.825868848189701,74,0.0996327232183474,76,0.320934842064189,78,0.297354603950737,89,86.9524706220628,67,0.996393080149331,60,0.996355375567211,60,10.2704166666667,62,14.58,81,8.11562500000002,47,28.4999924673149,68,8.5833,103,742.4167,96,52.66,72,1.7095,69,28.25,95,0.397887323943662,45,0.5041,47,0.0963,31,"DTM",2016
"L090",92.925,2,5.97465871274565,3,5.94776852568911,16,-0.13769370645526,16,92.4725,3,2.91592418454463,100,99.0569237783404,34,NA,94,103.248543532965,2,412.972951433551,100,3.97306381277491,-1251.50603511477,7,0.95614371361707,102,0.849217169296272,100,0.334397845019453,97,1.06792226503411,97,4.82111116541899,99,2.84468301478647,99,0.300098091119682,99,0.0300196214312256,99,8.09222145461463,99,0.334531839376255,97,1.6559628860733,101,1.2910903236971,99,0.152121224129899,99,0.480410124433547,99,0.127519991977944,34,93.0382955630851,1,1.03551077593498,2,1.03541591371339,2,0.562812500000002,4,0.0800000000000023,3,0.0856250000000034,2,92.7991229034046,2,5.1667,81,329.6667,56,78.3691,86,1.7224,70,9.5,2,3.16666666666667,102,1.1809,97,0.5041,97,"DTM",2016
"L091",NA,99,NA,99,8.44484684576835,95,0.166781732177326,95,NA,99,1.6526155540188,92,94.6188493971783,100,NA,95,96.0017903821453,93,234.55490176852,92,-1.53138510249149,2603.49168787266,68,0.992902247773015,66,0.45694745293443,90,0.312763975884766,96,0.998336974394906,96,3.67173803617521,89,2.21448490425701,92,0.208846953009308,84,0.0145390165937574,84,4.90394339118218,92,0.314018902860399,96,1.12187431378924,92,1.05411127932834,89,0.130925375486455,93,0.423424817079076,94,0.375784354853534,100,85.2980729566953,90,0.978251570119476,89,0.978167960763946,89,19.5708333333333,93,8.20124999999999,55,25.255625,99,28.0802927934943,89,0.6667,15.5,994.25,103,134,97,3.1807,96,25,82.5,0.259067357512953,22,0.3982,37,0.1864,59,"DTM",2016
"L092",NA,100,NA,100,7.52758011183487,66,0.0669089491209577,66,NA,100,0.241075774457609,26,94.4609980167356,102,NA,96,95.0097269110566,99,35.202052901262,26,-1.55656779066138,2486.27843491141,45,0.998434701231524,26,0.0829411974700082,25,0.118441408300993,40,0.378136525063708,40,1.57916539325119,27,0.913479840871508,29,0.0918286853678782,22,0.00281083581879759,22,0.834445419678635,29,0.11891258086291,35,0.495938007765717,38,0.459466658809468,30,0.0547006241271506,36,0.174238033119421,38,0.160068123333196,48,83.8543139800688,103,0.961455558753179,103,0.961428861904283,103,29.3270833333334,103,22.445,101.5,32.768125,102,27.7078194863305,103,1.6667,30,422.5625,72,254.8545,104,5.2727,103,22.375,59,0.220443349753695,15,0.3038,19,0.1399,44,"DTM",2017
"L093",90.425,31,7.75509900660252,22,7.73957996621084,73,0.0910329603549112,73,147.5275,22,1.20204486877909,78,97.748899915261,65,NA,97,98.077777630686,65,170.920457299282,78,4.07626524178543,-1292.2644036361,17,0.962247750439893,101,0.399481235587766,83,0.179573507171872,62,0.573479870512022,62,3.65562571415945,88,1.83373682702371,76,0.221800551568778,89,0.0163984948920714,89,3.36259075078299,76,0.191823814883082,65,0.972130513884166,83,1.05798612035551,91,0.105863608623546,80,0.320364291616034,77,0.251334837767195,75,90.0146062537429,31,1.00219037482988,52,1.00207091270054,52,6.0709375,43,3.00125000000001,22,8.39125,49,90.2166999225035,30,5.1667,81,310.25,52,80.5631,89,2.2136,82,15.75,23,0.456521739130435,58,0.577,55,0.136,43,"DTM",2018
"L094",NA,101,NA,101,6.58550125229876,38,-0.0492241498574501,38,NA,101,0.203509053324722,23,99.8136247576875,18,NA,98,99.6902490638405,41,29.8964759781877,23,-1.69272433351276,2718.59193344935,92,0.990842371257941,73,0.0931277083258939,27,0.0179254240087844,4,0.0572654680389223,4,1.35869000870375,23,0.792195825890697,23,0.117745771174822,38,0.00462135554318449,38,0.627574226558644,23,0.0543417576792549,9,0.316991561896284,16,0.364548654349549,17,0.0270569464529365,12,0.0734172772263335,9,0.0696392395098914,13,87.9662057803322,56,1.00831261707715,32,1.00830414042944,32,6.03500000000001,42,5.78000000000002,41,6.16250000000001,37,28.7615462782936,55,5.9167,92,402.4167,71,12.359,21,0.7066,15,23.75,71,0.572289156626506,66,0.6386,58,0.1966,62,"DTM",2017
"L095",NA,102,NA,102,7.40780943005626,64,0.0529777795041402,64,NA,102,0.246529063006242,27,96.6503355691987,85,NA,99,96.9171722825503,79,35.9722250378229,27,-1.5953383846487,2589.23692493946,60,0.999567359643222,14,0.0715631215879072,21,0.123551470622645,44,0.39439210483219,44,1.44683219787579,25,0.877989968901554,25,0.0820557582299422,15,0.00224438248623024,15,0.770866385491752,25,0.12355150023432,38,0.457088127040839,32,0.372018381274197,18,0.0492585819538669,26,0.161328368653196,31,0.143988829150168,43,85.5518043004793,87,0.980864248162059,87,0.980846216952816,87,17.4770833333334,87,12.25125,73,20.09,88,28.1447730919939,87,2.1667,44.5,450.9167,77,108.8613,94,2.7168,90,22.5,61,0.263157894736842,23,0.3611,29,0.1657,53.5,"DTM",2020
"L096",91.55,12,6.39640491198283,6,6.37635112640712,31,-0.0772573745403331,31,102.875,6,1.24646726608538,80,98.711988093899,40,NA,100,100.177121640924,28,177.194266641923,80,3.97884217532987,-1250.08191108797,6,0.99425011119338,58,0.354657988046136,77,0.240423819902917,80,0.767442611374687,80,3.01548545125955,77,1.86204215299637,78,0.1957505867514,79,0.0127727640711725,79,3.46720097953537,78,0.246059293653896,80,0.920348366167368,76,1.00717121323928,83,0.114113366984985,84,0.360621384246517,83,0.255607530652817,78,91.5086662401218,11,1.0186174643317,16,1.01857169315062,16,2.4003125,15,3.51125000000002,28,2.045,14,91.4091843682891,12,2.1667,44.5,292.25,45,63.081,78,1.6648,66,19.75,44,0.752380952380952,82,0.8902,83,0.3421,88,"DTM",2020
