plot,Unique ID,Lentil,Rep,Col,Row,Block,BlockRow,BlockCol,Name,Name_SNPset,ENV,DTE,DTF,DTM,lodging,yield,PRT
2515,2024_2515_L094,L094,2,6,53,32,5,1,IBC 929,IBC_929_ACT,Hunter_2024,13,50,81,3,718.1,25.33
2664,2024_2664_L094,L094,2,24,59,41,1,4,IBC 929,IBC_929_ACT,Hunter_2024,13,50,84,3,694,26.16
2674,2024_2674_L094,L094,2,27,60,42,2,2,IBC 929,IBC_929_ACT,Hunter_2024,13,48,81,4,550.8,25.59
2711,2024_2711_L094,L094,2,11,61,39,3,1,IBC 929,IBC_929_ACT,Hunter_2024,13,49,77,3,290.1,24.64
2734,2024_2734_L094,L094,2,27,62,42,4,2,IBC 929,IBC_929_ACT,Hunter_2024,13,48,82,3,518.8,24.96
2860,2024_2860_L094,L094,2,21,66,41,8,1,IBC 929,IBC_929_ACT,Hunter_2024,13,48,83,4,808.1,25.92
3114,2024_3114_L094,L094,2,7,74,44,7,2,IBC 929,IBC_929_ACT,Hunter_2024,13,49,83,3,623,24.88
3202,2024_3202_L094,L094,1,2,2,1,1,2,IBC 929,IBC_929_ACT,Clavet_2024,17,56,90,1,597.5,25.11
3204,2024_3204_L094,L094,1,4,2,1,1,4,IBC 929,IBC_929_ACT,Clavet_2024,15,56,91,2,720.9,25.12
3223,2024_3223_L094,L094,1,23,2,5,1,3,IBC 929,IBC_929_ACT,Clavet_2024,17,56,90,1,682.2,25.75
3383,2024_3383_L094,L094,1,3,8,1,7,3,IBC 929,IBC_929_ACT,Clavet_2024,15,56,89,3,605.8,25.16
3602,2024_3602_L094,L094,1,19,15,10,5,4,IBC 929,IBC_929_ACT,Clavet_2024,15,55,90,3,826.2,25.68
3891,2024_3891_L094,L094,1,30,26,18,6,5,IBC 929,IBC_929_ACT,Clavet_2024,15,55,86,2,836,24.07
4030,2024_4030_L094,L094,1,11,30,21,1,1,IBC 929,IBC_929_ACT,Clavet_2024,15,56,87,2,765.8,23.82
4133,2024_4133_L094,L094,1,28,34,24,5,3,IBC 929,IBC_929_ACT,Clavet_2024,15,55,91,2,712.9,25.12
4144,2024_4144_L094,L094,1,17,34,22,5,2,IBC 929,IBC_929_ACT,Clavet_2024,15,55,89,2,672.3,24.94
4225,2024_4225_L094,L094,1,5,37,19,8,5,IBC 929,IBC_929_ACT,Clavet_2024,15,55,91,3,877.3,25.91
4318,2024_4318_L094,L094,2,19,40,28,1,3,IBC 929,IBC_929_ACT,Clavet_2024,14,55,88,1,624.3,25.3
4461,2024_4461_L094,L094,2,20,45,28,6,5,IBC 929,IBC_929_ACT,Clavet_2024,14,55,88,2,647.8,24.49
4633,2024_4633_L094,L094,2,28,51,36,3,3,IBC 929,IBC_929_ACT,Clavet_2024,14,53,86,2,713.1,24.56
4895,2024_4895_L094,L094,2,6,60,38,2,1,IBC 929,IBC_929_ACT,Clavet_2024,14,53,89,2,634.1,24.79
4955,2024_4955_L094,L094,2,6,62,38,4,1,IBC 929,IBC_929_ACT,Clavet_2024,14,55,88,3,682.8,24.68
5005,2024_5005_L094,L094,2,16,64,40,6,1,IBC 929,IBC_929_ACT,Clavet_2024,14,55,86,2,562.8,24.65
5089,2024_5089_L094,L094,2,9,67,38,9,4,IBC 929,IBC_929_ACT,Clavet_2024,14,54,90,3,747.4,24.84
5113,2024_5113_L094,L094,2,28,68,48,1,3,IBC 929,IBC_929_ACT,Clavet_2024,14,54,89,2,735.6,24.62
5161,2024_5161_L094,L094,2,21,69,47,2,1,IBC 929,IBC_929_ACT,Clavet_2024,14,55,85,2,737.5,24.55
5248,2024_5248_L094,L094,2,13,72,45,5,3,IBC 929,IBC_929_ACT,Clavet_2024,14,54,90,3,837.3,25.12
7339,2025_7339_L094,L094,1,19,6,4,5,4,IBC 929,IBC_929_ACT,Hunter_2025,16,57,99,3,,
7482,2025_7482_L094,L094,1,19,11,10,1,4,IBC 929,IBC_929_ACT,Hunter_2025,16,58,98,3,,
7565,2025_7565_L094,L094,1,5,14,7,4,5,IBC 929,IBC_929_ACT,Hunter_2025,16,59,90,2,,
7604,2025_7604_L094,L094,1,17,15,10,5,2,IBC 929,IBC_929_ACT,Hunter_2025,16,58,94,2,,
7653,2025_7653_L094,L094,1,28,17,12,7,3,IBC 929,IBC_929_ACT,Hunter_2025,16,57,98,3,,
7950,2025_7950_L094,L094,1,30,27,18,7,5,IBC 929,IBC_929_ACT,Hunter_2025,16,57,98,2,,
8006,2025_8006_L094,L094,1,26,29,18,9,1,IBC 929,IBC_929_ACT,Hunter_2025,16,54,99,3,,
8130,2025_8130_L094,L094,1,30,33,24,4,5,IBC 929,IBC_929_ACT,Hunter_2025,16,58,94,3,,
8184,2025_8184_L094,L094,1,24,35,23,6,4,IBC 929,IBC_929_ACT,Hunter_2025,16,54,93,2,,
8272,2025_8272_L094,L094,1,9,38,20,9,4,IBC 929,IBC_929_ACT,Hunter_2025,16,58,93,2,,
8546,2025_8546_L094,L094,2,6,48,26,9,1,IBC 929,IBC_929_ACT,Hunter_2025,16,54,92,1,,
8631,2025_8631_L094,L094,2,30,51,36,3,5,IBC 929,IBC_929_ACT,Hunter_2025,17,55,92,2,,
8653,2025_8653_L094,L094,2,8,51,32,3,3,IBC 929,IBC_929_ACT,Hunter_2025,17,56,94,1,,
8713,2025_8713_L094,L094,2,8,53,32,5,3,IBC 929,IBC_929_ACT,Hunter_2025,16,55,93,2,,
8759,2025_8759_L094,L094,2,22,55,35,7,2,IBC 929,IBC_929_ACT,Hunter_2025,15,55,90,3,,
9013,2025_9013_L094,L094,2,8,64,38,6,3,IBC 929,IBC_929_ACT,Hunter_2025,16,57,91,2,,
9183,2025_9183_L094,L094,2,18,70,46,3,3,IBC 929,IBC_929_ACT,Hunter_2025,16,55,92,2,,
9247,2025_9247_L094,L094,2,14,72,45,5,4,IBC 929,IBC_929_ACT,Hunter_2025,16,56,92,2,,
9315,2025_9315_L094,L094,2,6,74,44,7,1,IBC 929,IBC_929_ACT,Hunter_2025,17,55,91,2,,
9363,2025_9363_L094,L094,2,18,76,46,9,3,IBC 929,IBC_929_ACT,Hunter_2025,16,54,94,3,,
5908,2025_5908_L094,L094,1,8,33,20,4,3,IBC 929,IBC_929_ACT,Clavet_2025,11,60,0,3,,
5336,2025_5336_L094,L094,1,25,13,11,3,5,IBC 929,IBC_929_ACT,Clavet_2025,11,57,0,2,,
5085,2025_5085_L094,L094,1,25,4,5,3,5,IBC 929,IBC_929_ACT,Clavet_2025,11,57,0,3,,
5866,2025_5866_L094,L094,1,26,31,24,2,1,IBC 929,IBC_929_ACT,Clavet_2025,11,57,0,3,,
5234,2025_5234_L094,L094,1,7,9,2,8,2,IBC 929,IBC_929_ACT,Clavet_2025,11,57,0,2,,
5960,2025_5960_L094,L094,1,1,34,19,5,1,IBC 929,IBC_929_ACT,Clavet_2025,11,59,0,3,,
5648,2025_5648_L094,L094,1,13,24,15,4,3,IBC 929,IBC_929_ACT,Clavet_2025,11,55,0,2,,
5439,2025_5439_L094,L094,1,19,16,10,6,4,IBC 929,IBC_929_ACT,Clavet_2025,11,56,0,2,,
5276,2025_5276_L094,L094,1,25,11,11,1,5,IBC 929,IBC_929_ACT,Clavet_2025,11,56,0,2,,
5515,2025_5515_L094,L094,1,26,19,12,9,1,IBC 929,IBC_929_ACT,Clavet_2025,11,56,0,1,,
6163,2025_6163_L094,L094,2,3,42,25,3,3,IBC 929,IBC_929_ACT,Clavet_2025,11,57,0,3,,
6388,2025_6388_L094,L094,2,13,49,33,1,3,IBC 929,IBC_929_ACT,Clavet_2025,11,58,0,2,,
6220,2025_6220_L094,L094,2,1,43,25,4,1,IBC 929,IBC_929_ACT,Clavet_2025,11,57,0,3,,
6101,2025_6101_L094,L094,2,1,40,25,1,1,IBC 929,IBC_929_ACT,Clavet_2025,11,58,0,4,,
6405,2025_6405_L094,L094,2,5,50,31,2,5,IBC 929,IBC_929_ACT,Clavet_2025,10,58,0,3,,
6437,2025_6437_L094,L094,2,24,51,35,3,4,IBC 929,IBC_929_ACT,Clavet_2025,11,58,0,3,,
6280,2025_6280_L094,L094,2,1,45,25,6,1,IBC 929,IBC_929_ACT,Clavet_2025,10,57,0,3,,
6940,2025_6940_L094,L094,2,1,68,43,1,1,IBC 929,IBC_929_ACT,Clavet_2025,11,56,0,3,,
6427,2025_6427_L094,L094,2,27,50,36,2,2,IBC 929,IBC_929_ACT,Clavet_2025,10,58,0,3,,
6597,2025_6597_L094,L094,2,17,56,34,8,2,IBC 929,IBC_929_ACT,Clavet_2025,11,59,0,2,,
1137,2024_1137_L095,L095,1,17,6,4,5,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,47,78,4,554.4,24.35
1245,2024_1245_L095,L095,1,5,10,1,9,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,47,79,4,628.8,24.62
1263,2024_1263_L095,L095,1,23,10,5,9,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,48,77,4,463,23.98
1438,2024_1438_L095,L095,1,18,16,10,6,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,47,76,4,339.2,25.04
1485,2024_1485_L095,L095,1,5,18,7,8,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,47,78,4,501.4,23.81
1613,2024_1613_L095,L095,1,13,23,15,3,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,47,80,4,635.6,24.69
1680,2024_1680_L095,L095,1,20,25,16,5,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,45,75,4,304.4,24.69
1792,2024_1792_L095,L095,1,12,29,15,9,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,47,82,4,513.2,25.29
1963,2024_1963_L095,L095,1,3,35,19,6,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,48,78,3,266,24.11
1982,2024_1982_L095,L095,1,22,35,23,6,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,15,48,80,2,394.5,24.41
2112,2024_2112_L095,L095,2,12,40,27,1,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,13,47,79,3,571,24.59
2260,2024_2260_L095,L095,2,21,45,29,6,1,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,13,46,78,5,430.4,24.22
2395,2024_2395_L095,L095,2,6,49,32,1,1,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,13,46,84,4,627.8,24.54
2532,2024_2532_L095,L095,2,12,54,33,6,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,13,47,75,3,292.7,24.07
2763,2024_2763_L095,L095,2,3,63,37,5,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,11,48,83,3,663.3,25.01
2804,2024_2804_L095,L095,2,17,64,40,6,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,11,46,75,3,196.9,23.41
2832,2024_2832_L095,L095,2,12,65,39,7,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,11,47,87,3,874.8,26.88
2917,2024_2917_L095,L095,2,24,68,47,1,4,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,13,46,86,4,881.2,26.11
3031,2024_3031_L095,L095,2,30,72,48,5,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,13,46,78,3,478,24.72
3073,2024_3073_L095,L095,2,13,73,45,6,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2024,12,46,85,4,840,25.51
3377,2024_3377_L095,L095,1,4,7,1,6,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,53,88,4,544.6,24.72
3494,2024_3494_L095,L095,1,7,11,8,1,2,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,54,85,3,510.8,24.89
3498,2024_3498_L095,L095,1,3,11,7,1,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,54,86,3,551,24.59
3583,2024_3583_L095,L095,1,23,14,11,4,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,54,86,4,610.9,24.71
3797,2024_3797_L095,L095,1,4,22,13,2,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,53,88,4,347.5,24.74
3833,2024_3833_L095,L095,1,28,24,18,4,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,54,84,4,578.4,24.05
3957,2024_3957_L095,L095,1,24,28,17,8,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,53,90,3,679.1,24.94
4023,2024_4023_L095,L095,1,18,30,22,1,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,53,82,3,554.9,24.39
4100,2024_4100_L095,L095,1,1,32,19,3,1,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,53,85,3,376.7,25.11
4207,2024_4207_L095,L095,1,14,36,21,7,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,15,53,85,4,505.4,24.67
4488,2024_4488_L095,L095,2,8,46,26,7,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,53,88,3,650.5,24.93
4629,2024_4629_L095,L095,2,29,50,36,2,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,52,85,3,639.8,24.51
4920,2024_4920_L095,L095,2,20,61,40,3,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,52,86,3,444.9,24.94
5018,2024_5018_L095,L095,2,3,64,37,6,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,53,84,4,422.4,25.4
5057,2024_5057_L095,L095,2,24,66,41,8,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,53,88,3,527.3,24.68
5170,2024_5170_L095,L095,2,30,69,48,2,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,52,82,4,541.7,24.56
5200,2024_5200_L095,L095,2,1,70,43,3,1,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,53,86,4,419.1,25.57
5230,2024_5230_L095,L095,2,30,71,48,4,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,53,82,3,636.6,23.54
5280,2024_5280_L095,L095,2,20,73,46,6,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,53,85,4,558.9,25.17
5356,2024_5356_L095,L095,2,25,76,47,9,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2024,14,52,82,4,501.5,25.29
7219,2025_7219_L095,L095,1,19,2,4,1,4,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,15,55,97,3,,
7334,2025_7334_L095,L095,1,14,6,3,5,4,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,54,89,2,,
7510,2025_7510_L095,L095,1,10,12,8,2,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,88,4,,
7543,2025_7543_L095,L095,1,18,13,10,3,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,54,94,3,,
7655,2025_7655_L095,L095,1,26,17,12,7,1,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,96,3,,
7688,2025_7688_L095,L095,1,8,18,8,8,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,51,91,2,,
7856,2025_7856_L095,L095,1,5,24,13,4,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,56,90,4,,
8035,2025_8035_L095,L095,1,6,30,20,1,1,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,91,2,,
8055,2025_8055_L095,L095,1,15,31,21,2,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,98,3,,
8153,2025_8153_L095,L095,1,8,34,20,5,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,91,3,,
8345,2025_8345_L095,L095,2,16,41,28,2,1,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,95,3,,
8384,2025_8384_L095,L095,2,24,42,29,3,4,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,92,2,,
8497,2025_8497_L095,L095,2,17,46,28,7,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,92,2,,
8717,2025_8717_L095,L095,2,4,53,31,5,4,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,17,53,95,1,,
8738,2025_8738_L095,L095,2,18,54,34,6,3,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,89,2,,
8784,2025_8784_L095,L095,2,4,56,31,8,4,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,53,92,3,,
8972,2025_8972_L095,L095,2,12,63,39,5,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,93,3,,
8991,2025_8991_L095,L095,2,30,64,42,6,5,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,89,3,,
9106,2025_9106_L095,L095,2,26,67,42,9,1,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,93,4,,
9322,2025_9322_L095,L095,2,2,75,43,8,2,IBC 1014-SG,IBC_1014-SG_ACT,Hunter_2025,16,52,91,3,,
5542,2025_5542_L095,L095,1,2,21,13,1,2,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,54,0,3,,
5958,2025_5958_L095,L095,1,3,34,19,5,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,12,56,0,4,,
6034,2025_6034_L095,L095,1,14,37,21,8,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,57,0,3,,
5859,2025_5859_L095,L095,1,19,31,22,2,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,56,0,3,,
5919,2025_5919_L095,L095,1,19,33,22,4,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,56,0,3,,
5842,2025_5842_L095,L095,1,2,31,19,2,2,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,4,,
5389,2025_5389_L095,L095,1,29,14,12,4,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,54,0,3,,
5402,2025_5402_L095,L095,1,19,15,10,5,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,10,54,0,4,,
5216,2025_5216_L095,L095,1,25,9,5,8,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,3,,
5325,2025_5325_L095,L095,1,25,12,11,2,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,10,53,0,2,,
6799,2025_6799_L095,L095,2,22,64,41,6,2,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,2,,
6896,2025_6896_L095,L095,2,16,67,40,9,1,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,2,,
6690,2025_6690_L095,L095,2,11,60,39,2,1,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,56,0,2,,
6653,2025_6653_L095,L095,2,13,59,39,1,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,2,,
6967,2025_6967_L095,L095,2,27,69,48,2,2,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,12,55,0,3,,
6246,2025_6246_L095,L095,2,26,44,30,5,1,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,10,55,0,3,,
6918,2025_6918_L095,L095,2,23,68,47,1,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,3,,
6812,2025_6812_L095,L095,2,9,64,38,6,4,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,55,0,2,,
6850,2025_6850_L095,L095,2,30,65,42,7,5,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,11,56,0,1,,
7093,2025_7093_L095,L095,2,28,74,48,7,3,IBC 1014-SG,IBC_1014-SG_ACT,Clavet_2025,12,55,0,4,,
1042,2024_1042_L096,L096,1,19,3,4,2,4,IBC 1199,IBC_1199_ACT,Hunter_2024,15,47,79,5,358.3,25.84
1071,2024_1071_L096,L096,1,11,4,3,3,1,IBC 1199,IBC_1199_ACT,Hunter_2024,15,47,87,4,475.2,25.72
1200,2024_1200_L096,L096,1,20,8,4,7,5,IBC 1199,IBC_1199_ACT,Hunter_2024,15,49,87,4,465.5,26.8
1338,2024_1338_L096,L096,1,23,13,11,3,3,IBC 1199,IBC_1199_ACT,Hunter_2024,15,47,81,5,296.8,26.2
1461,2024_1461_L096,L096,1,20,17,10,7,5,IBC 1199,IBC_1199_ACT,Hunter_2024,15,47,88,4,528.9,26.63
1761,2024_1761_L096,L096,1,20,28,16,8,5,IBC 1199,IBC_1199_ACT,Hunter_2024,15,45,78,5,98.8,26.35
1810,2024_1810_L096,L096,1,30,29,18,9,5,IBC 1199,IBC_1199_ACT,Hunter_2024,15,47,87,4,422.5,27.28
1859,2024_1859_L096,L096,1,19,31,22,2,4,IBC 1199,IBC_1199_ACT,Hunter_2024,15,45,81,4,234.2,26.73
2050,2024_2050_L096,L096,1,30,37,24,8,5,IBC 1199,IBC_1199_ACT,Hunter_2024,14,47,91,4,558.4,26.81
2064,2024_2064_L096,L096,1,17,38,22,9,2,IBC 1199,IBC_1199_ACT,Hunter_2024,15,47,82,4,440.9,25.89
2164,2024_2164_L096,L096,2,4,42,25,3,4,IBC 1199,IBC_1199_ACT,Hunter_2024,13,46,82,3,364.5,26.91
2311,2024_2311_L096,L096,2,30,47,30,8,5,IBC 1199,IBC_1199_ACT,Hunter_2024,13,48,90,3,630.9,26.64
2352,2024_2352_L096,L096,2,12,48,27,9,2,IBC 1199,IBC_1199_ACT,Hunter_2024,13,46,81,4,286.8,27.99
2368,2024_2368_L096,L096,2,28,48,30,9,3,IBC 1199,IBC_1199_ACT,Hunter_2024,13,49,94,4,500.8,26.44
2577,2024_2577_L096,L096,2,4,55,31,7,4,IBC 1199,IBC_1199_ACT,Hunter_2024,13,46,87,4,452.9,26.94
2799,2024_2799_L096,L096,2,22,64,41,6,2,IBC 1199,IBC_1199_ACT,Hunter_2024,13,48,86,4,225.9,26.32
2963,2024_2963_L096,L096,2,23,69,47,2,3,IBC 1199,IBC_1199_ACT,Hunter_2024,12,46,94,3,607,26.19
3089,2024_3089_L096,L096,2,29,73,48,6,4,IBC 1199,IBC_1199_ACT,Hunter_2024,13,46,81,4,142.4,26.42
3111,2024_3111_L096,L096,2,10,74,44,7,5,IBC 1199,IBC_1199_ACT,Hunter_2024,13,46,79,5,184,26.82
3173,2024_3173_L096,L096,2,8,76,44,9,3,IBC 1199,IBC_1199_ACT,Hunter_2024,13,46,84,4,186.3,27.09
3286,2024_3286_L096,L096,1,26,4,6,3,1,IBC 1199,IBC_1199_ACT,Clavet_2024,15,54,91,5,415.1,26.88
3326,2024_3326_L096,L096,1,6,6,2,5,1,IBC 1199,IBC_1199_ACT,Clavet_2024,15,54,91,5,512.2,27.35
3394,2024_3394_L096,L096,1,14,8,3,7,4,IBC 1199,IBC_1199_ACT,Clavet_2024,15,53,90,5,500.9,25.95
3425,2024_3425_L096,L096,1,16,9,4,8,1,IBC 1199,IBC_1199_ACT,Clavet_2024,15,54,90,5,488.3,26.39
3467,2024_3467_L096,L096,1,27,10,6,9,2,IBC 1199,IBC_1199_ACT,Clavet_2024,15,54,91,5,435.5,26.04
3514,2024_3514_L096,L096,1,14,12,9,2,4,IBC 1199,IBC_1199_ACT,Clavet_2024,15,53,90,5,572.1,25.31
3707,2024_3707_L096,L096,1,27,18,12,8,2,IBC 1199,IBC_1199_ACT,Clavet_2024,15,54,90,3,667.9,24.92
3964,2024_3964_L096,L096,1,17,28,16,8,2,IBC 1199,IBC_1199_ACT,Clavet_2024,15,53,91,5,465.8,26.41
3982,2024_3982_L096,L096,1,2,29,13,9,2,IBC 1199,IBC_1199_ACT,Clavet_2024,15,53,86,4,392.5,27.1
4147,2024_4147_L096,L096,1,14,34,21,5,4,IBC 1199,IBC_1199_ACT,Clavet_2024,15,54,87,4,396,26.1
4381,2024_4381_L096,L096,2,21,42,29,3,1,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,88,4,439.9,26.49
4427,2024_4427_L096,L096,2,7,44,26,5,2,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,89,4,416.3,26.53
4436,2024_4436_L096,L096,2,16,44,28,5,1,IBC 1199,IBC_1199_ACT,Clavet_2024,14,51,87,4,577.8,26.71
4606,2024_4606_L096,L096,2,6,50,32,2,1,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,87,4,410,26.47
4726,2024_4726_L096,L096,2,6,54,32,6,1,IBC 1199,IBC_1199_ACT,Clavet_2024,14,53,87,4,413.6,26.72
4754,2024_4754_L096,L096,2,27,55,36,7,2,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,88,4,549.8,25.11
4834,2024_4834_L096,L096,2,7,57,32,9,2,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,87,4,471.1,26.61
5147,2024_5147_L096,L096,2,7,69,44,2,2,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,86,4,624,25.61
5181,2024_5181_L096,L096,2,20,70,46,3,5,IBC 1199,IBC_1199_ACT,Clavet_2024,14,53,90,4,492.9,26.27
5309,2024_5309_L096,L096,2,12,74,45,7,2,IBC 1199,IBC_1199_ACT,Clavet_2024,14,52,87,4,454.3,26.55
7237,2025_7237_L096,L096,1,24,3,5,2,4,IBC 1199,IBC_1199_ACT,Hunter_2025,15,53,101,4,,
7306,2025_7306_L096,L096,1,15,5,3,4,5,IBC 1199,IBC_1199_ACT,Hunter_2025,18,55,99,3,,
7345,2025_7345_L096,L096,1,25,6,5,5,5,IBC 1199,IBC_1199_ACT,Hunter_2025,16,55,99,4,,
7370,2025_7370_L096,L096,1,11,7,3,6,1,IBC 1199,IBC_1199_ACT,Hunter_2025,16,55,99,3,,
7380,2025_7380_L096,L096,1,1,7,1,6,1,IBC 1199,IBC_1199_ACT,Hunter_2025,16,56,95,3,,
7642,2025_7642_L096,L096,1,22,16,11,6,2,IBC 1199,IBC_1199_ACT,Hunter_2025,16,55,90,4,,
7772,2025_7772_L096,L096,1,29,22,18,2,4,IBC 1199,IBC_1199_ACT,Hunter_2025,16,56,99,2,,
8181,2025_8181_L096,L096,1,21,35,23,6,1,IBC 1199,IBC_1199_ACT,Hunter_2025,15,56,93,3,,
8226,2025_8226_L096,L096,1,6,37,20,8,1,IBC 1199,IBC_1199_ACT,Hunter_2025,15,56,91,2,,
8261,2025_8261_L096,L096,1,20,38,22,9,5,IBC 1199,IBC_1199_ACT,Hunter_2025,15,54,97,4,,
8461,2025_8461_L096,L096,2,20,45,28,6,5,IBC 1199,IBC_1199_ACT,Hunter_2025,15,53,95,3,,
8462,2025_8462_L096,L096,2,19,45,28,6,4,IBC 1199,IBC_1199_ACT,Hunter_2025,16,53,93,3,,
8588,2025_8588_L096,L096,2,13,49,33,1,3,IBC 1199,IBC_1199_ACT,Hunter_2025,16,53,92,3,,
8751,2025_8751_L096,L096,2,30,55,36,7,5,IBC 1199,IBC_1199_ACT,Hunter_2025,16,53,92,3,,
8755,2025_8755_L096,L096,2,26,55,36,7,1,IBC 1199,IBC_1199_ACT,Hunter_2025,16,53,92,3,,
8788,2025_8788_L096,L096,2,8,56,32,8,3,IBC 1199,IBC_1199_ACT,Hunter_2025,17,53,91,1,,
8954,2025_8954_L096,L096,2,7,62,38,4,2,IBC 1199,IBC_1199_ACT,Hunter_2025,17,55,91,3,,
9108,2025_9108_L096,L096,2,28,67,42,9,3,IBC 1199,IBC_1199_ACT,Hunter_2025,15,52,95,4,,
